cim_version,datamodel,object,field,data_type,description,possible_values
4.20.0,Network_Sessions,All_Sessions,src_nt_host,string,The NetBIOS name of the client initializing a network session. Not applicable for DHCP events.,
4.20.0,Network_Sessions,All_Sessions,src_priority,string,The priority of the source. This field is automatically provided by asset and identity correlation features of applications like Splunk Enterprise Security. Do not define extractions for this field when writing add-ons.,
4.20.0,Network_Sessions,All_Sessions,tag,string,This automatically generated field is used to access tags from within data models. Do not define extractions for this field when writing add-ons.,
4.20.0,Network_Sessions,All_Sessions,user,string,"The user in a network session event, where applicable. For example, a VPN session or an authenticated DHCP event.",
4.20.0,Network_Sessions,All_Sessions,user_bunit,string,The business unit associated with the user. This field is automatically provided by asset and identity correlation features of applications like Splunk Enterprise Security. Do not define extractions for this field when writing add-ons.,
4.20.0,Network_Sessions,All_Sessions,user_category,string,The category of the user. This field is automatically provided by asset and identity correlation features of applications like Splunk Enterprise Security. Do not define extractions for this field when writing add-ons.,
4.20.0,Network_Sessions,All_Sessions,user_priority,string,The priority of the user. This field is automatically provided by asset and identity correlation features of applications like Splunk Enterprise Security. Do not define extractions for this field when writing add-ons.,
4.20.0,Network_Sessions,All_Sessions,vendor_product,string,"The full name of the DHCP or DNS server involved in this event, including vendor and product name. For example, Microsoft DHCP or ISC BIND. Create this field by combining the values of the vendor and product fields, if present in the events.",
4.20.0,Network_Sessions,DHCP,lease_duration,number,"The duration of the DHCP lease, in seconds.",
4.20.0,Network_Sessions,DHCP,lease_scope,string,The consecutive range of possible IP addresses that the DHCP server can lease to clients on a subnet. A lease_scope typically defines a single physical subnet on your network to which DHCP services are offered.,
4.20.0,Network_Traffic,All_Traffic,action,string,The action taken by the network device.,"allowed blocked, teardown"
4.20.0,Network_Traffic,All_Traffic,app,string,The application protocol of the traffic.,
4.20.0,Network_Traffic,All_Traffic,bytes,number,Total count of bytes handled by this device/interface (bytes_in + bytes_out).,
4.20.0,Network_Traffic,All_Traffic,bytes_in,number,How many bytes this device/interface received.,
4.20.0,Network_Traffic,All_Traffic,bytes_out,number,How many bytes this device/interface transmitted.,
4.20.0,Network_Traffic,All_Traffic,channel,number,The 802.11 channel used by a wireless network.,
4.20.0,Network_Traffic,All_Traffic,dest,string,"The destination of the network traffic (the remote host). You can alias this from more specific fields, such as dest_host, dest_ip, or dest_name.",
4.20.0,Network_Traffic,All_Traffic,dest_bunit,string,These fields are automatically provided by asset and identity correlation features of applications like Splunk Enterprise Security. Do not define extractions for these fields when writing add-ons.,
4.20.0,Network_Traffic,All_Traffic,dest_category,string,These fields are automatically provided by asset and identity correlation features of applications like Splunk Enterprise Security. Do not define extractions for these fields when writing add-ons.,
4.20.0,Network_Traffic,All_Traffic,dest_interface,string,"The interface that is listening remotely or receiving packets locally. Can also be referred to as the ""egress interface.""",
4.20.0,Network_Traffic,All_Traffic,dest_ip,string,The IP address of the destination.,
4.20.0,Network_Traffic,All_Traffic,dest_mac,string,"The destination TCP/IP layer 2 Media Access Control (MAC) address of a packet's destination, such as 06:10:9f:eb:8f:14. Note: Always force lower case on this field. Note: Always use colons instead of dashes, spaces, or no separator.",
4.20.0,Network_Traffic,All_Traffic,dest_port,number,"The destination port of the network traffic. Note: Do not translate the values of this field to strings (tcp/80 is 80, not http). You can set up the corresponding string value in a dest_svc field by extending the data model.",
4.20.0,Network_Traffic,All_Traffic,dest_priority,string,"The destination priority, if applicable. This field is automatically provided by asset and identity correlation features of applications like Splunk Enterprise Security. Do not define extractions for this field when writing add-ons.",
4.20.0,Network_Traffic,All_Traffic,dest_translated_ip,string,The NATed IPv4 or IPv6 address to which a packet has been sent.,
4.20.0,Network_Traffic,All_Traffic,dest_translated_port,number,"The NATed port to which a packet has been sent. Note: Do not translate the values of this field to strings (tcp/80 is 80, not http).",
4.20.0,Network_Traffic,All_Traffic,dest_zone,string,The network zone of the destination.,
4.20.0,Network_Traffic,All_Traffic,direction,string,The direction the packet is traveling.,"inbound, outbound"
4.20.0,Network_Traffic,All_Traffic,duration,number,"The amount of time for the completion of the network event, in seconds.",
4.20.0,Network_Traffic,All_Traffic,dvc,string,"The device that reported the traffic event. You can alias this from more specific fields, such as dvc_host, dvc_ip, or dvc_name.",
4.20.0,Network_Traffic,All_Traffic,dvc_bunit,string,These fields are automatically provided by asset and identity correlation features of applications like Splunk Enterprise Security. Do not define extractions for these fields when writing add-ons.,
4.20.0,Network_Traffic,All_Traffic,dvc_category,string,These fields are automatically provided by asset and identity correlation features of applications like Splunk Enterprise Security. Do not define extractions for these fields when writing add-ons.,
4.20.0,Network_Traffic,All_Traffic,dvc_ip,string,The ip address of the device.,
4.20.0,Network_Traffic,All_Traffic,dvc_mac,string,"The device TCP/IP layer 2 Media Access Control (MAC) address of a packet's destination, such as 06:10:9f:eb:8f:14. Note: Always force lower case on this field and use colons instead of dashes, spaces, or no separator.",
4.20.0,Network_Traffic,All_Traffic,dvc_priority,string,This field is automatically provided by asset and identity correlation features of applications like Splunk Enterprise Security. Do not define extractions for this field when writing add-ons.,
4.20.0,Network_Traffic,All_Traffic,dvc_zone,string,The network zone of the device.,
4.20.0,Network_Traffic,All_Traffic,flow_id,string,"Unique identifier for this traffic stream, such as a netflow, jflow, or cflow.",
4.20.0,Network_Traffic,All_Traffic,icmp_code,string,"The RFC 2780 or RFC 4443 human-readable code value of the traffic, such as Destination Unreachable or Parameter Problem . See the ICMP Type Numbers and the ICMPv6 Type Numbers.",0 to 254
4.20.0,Network_Traffic,All_Traffic,icmp_type,number,The RFC 2780 or RFC 4443 numeric value of the traffic. See the ICMP Type Numbers and the ICMPv6 Type Numbers.,
4.20.0,Network_Traffic,All_Traffic,packets,number,The total count of packets handled by this device/interface (packets_in + packets_out).,
4.20.0,Network_Traffic,All_Traffic,packets_in,number,The total count of packets received by this device/interface.,
4.20.0,Network_Traffic,All_Traffic,packets_out,number,The total count of packets transmitted by this device/interface.,
4.20.0,Network_Traffic,All_Traffic,protocol,string,"The OSI layer 3 (network) protocol of the traffic observed, in lower case. For example, ip, appletalk, ipx.",
4.20.0,Network_Traffic,All_Traffic,protocol_version,string,Version of the OSI layer 3 protocol.,
4.20.0,Network_Traffic,All_Traffic,response_time,number,"The amount of time it took to receive a response in the network event, if applicable.",
4.20.0,Network_Traffic,All_Traffic,rule,string,"The rule that defines the action that was taken in the network event. Note: This is a string value. Use a rule_id field for rule fields that are integer data types. The rule_id field is optional, so it is not included in this table.",
4.20.0,Network_Traffic,All_Traffic,session_id,string,The session identifier. Multiple transactions build a session.,
4.20.0,Network_Traffic,All_Traffic,src,string,"The source of the network traffic (the client requesting the connection). You can alias this from more specific fields, such as src_host, src_ip, or src_name.",
4.20.0,Network_Traffic,All_Traffic,src_bunit,string,These fields are automatically provided by asset and identity correlation features of applications like Splunk Enterprise Security. Do not define extractions for these fields when writing add-ons.,
4.20.0,Network_Traffic,All_Traffic,src_category,string,These fields are automatically provided by asset and identity correlation features of applications like Splunk Enterprise Security. Do not define extractions for these fields when writing add-ons.,
4.20.0,Network_Traffic,All_Traffic,src_interface,string,"The interface that is listening locally or sending packets remotely. Can also be referred to as the ""ingress interface.""",
4.20.0,Network_Traffic,All_Traffic,src_ip,string,The ip address of the source.,
4.20.0,Network_Traffic,All_Traffic,src_mac,string,"The source TCP/IP layer 2 Media Access Control (MAC) address of a packet's destination, such as 06:10:9f:eb:8f:14. Note: Always force lower case on this field. Note: Always use colons instead of dashes, spaces, or no separator.",
4.20.0,Network_Traffic,All_Traffic,src_port,number,"The source port of the network traffic. Note: Do not translate the values of this field to strings (tcp/80 is 80, not http). You can set up the corresponding string value in the src_svc field.",
4.20.0,Network_Traffic,All_Traffic,src_priority,string,This field is automatically provided by asset and identity correlation features of applications like Splunk Enterprise Security. Do not define extractions for this field when writing add-ons.,
4.20.0,Network_Traffic,All_Traffic,src_translated_ip,string,The NATed IPv4 or IPv6 address from which a packet has been sent..,
4.20.0,Network_Traffic,All_Traffic,src_translated_port,number,"The NATed port from which a packet has been sent. Note: Do not translate the values of this field to strings (tcp/80 is 80, not http).",
4.20.0,Network_Traffic,All_Traffic,src_zone,string,The network zone of the source.,
4.20.0,Network_Traffic,All_Traffic,ssid,string,The 802.11 service set identifier (ssid) assigned to a wireless session.,
4.20.0,Network_Traffic,All_Traffic,tag,string,This automatically generated field is used to access tags from within data models. Do not define extractions for this field when writing add-ons.,
4.20.0,Network_Traffic,All_Traffic,tcp_flag,string,The TCP flag(s) specified in the event.,"SYN, ACK, FIN, RST, URG, PSH"
4.20.0,Network_Traffic,All_Traffic,transport,string,"The OSI layer 4 (transport) or internet layer protocol of the traffic observed, in lower case.","icmp, tcp, udp"
4.20.0,Network_Traffic,All_Traffic,tos,string,The combination of source and destination IP ToS (type of service) values in the event.,
4.20.0,Network_Traffic,All_Traffic,ttl,number,"The ""time to live"" of a packet or diagram.",
4.20.0,Network_Traffic,All_Traffic,user,string,The user that requested the traffic flow.,
4.20.0,Network_Traffic,All_Traffic,user_bunit,string,These fields are automatically provided by asset and identity correlation features of applications like Splunk Enterprise Security. Do not define extractions for these fields when writing add-ons.,
4.20.0,Network_Traffic,All_Traffic,user_category,string,These fields are automatically provided by asset and identity correlation features of applications like Splunk Enterprise Security. Do not define extractions for these fields when writing add-ons.,
4.20.0,Network_Traffic,All_Traffic,user_priority,string,These fields are automatically provided by asset and identity correlation features of applications like Splunk Enterprise Security. Do not define extractions for these fields when writing add-ons.,
4.20.0,Network_Traffic,All_Traffic,vendor_account,string,The account associated with the network traffic.,
4.20.0,Network_Traffic,All_Traffic,vendor_product,string,The vendor and product of the device generating the network event. This field can be automatically populated by vendor and product fields in your data.,
4.20.0,Network_Traffic,All_Traffic,vlan,string,The virtual local area network (VLAN) specified in the record.,
4.20.0,Network_Traffic,All_Traffic,wifi,string,"The wireless standard(s) in use, such as 802.11a, 802.11b, 802.11g, or 802.11n.",
4.20.0,Performance,All_Performance,dest,string,"The system where the event occurred, usually a facilities resource such as a rack or room. You can alias this from more specific fields in your event data, such as dest_host, dest_ip, or dest_name.",
4.20.0,Performance,All_Performance,dest_bunit,string,The business unit of the system where the event occurred. This field is automatically provided by asset and identity correlation features of applications like Splunk Enterprise Security. Do not define extractions for this field when writing add-ons.,
4.20.0,Performance,All_Performance,dest_category,string,The category of the system where the event occurred. This field is automatically provided by asset and identity correlation features of applications like Splunk Enterprise Security. Do not define extractions for this field when writing add-ons.,
4.20.0,Performance,All_Performance,dest_priority,string,The priority of the system where the performance event occurred.,
4.20.0,Performance,All_Performance,dest_should_timesync,boolean,Indicates whether or not the system where the performance event occurred should time sync. This field is automatically provided by asset and identity correlation features of applications like Splunk Enterprise Security. Do not define extractions for this field when writing add-ons.,
4.20.0,Performance,All_Performance,dest_should_update,boolean,Indicates whether or not the system where the performance event occurred should update. This field is automatically provided by asset and identity correlation features of applications like Splunk Enterprise Security. Do not define extractions for this field when writing add-ons.,
4.20.0,Performance,All_Performance,hypervisor_id,string,The ID of the virtualization hypervisor.,
4.20.0,Performance,All_Performance,resource_type,string,"The type of facilities resource involved in the performance event, such as a rack, room, or system.",
4.20.0,Performance,All_Performance,tag,string,This automatically generated field is used to access tags from within data models. Do not define extractions for this field when writing add-ons.,
4.20.0,Performance,CPU,cpu_load_mhz,number,The amount of CPU load reported by the controller in megahertz.,
4.20.0,Performance,CPU,cpu_load_percent,number,The amount of CPU load reported by the controller in percentage points.,
4.20.0,Performance,CPU,cpu_time,number,The number of CPU seconds consumed by processes.,
4.20.0,Performance,CPU,cpu_user_percent,number,Percentage of CPU user time consumed by processes.,
4.20.0,Performance,Facilities,fan_speed,number,"The speed of the cooling fan in the facilities resource, in rotations per second.",
4.20.0,Performance,Facilities,power,number,"Amount of power consumed by the facilities resource, in kW/h.",
4.20.0,Performance,Facilities,temperature,number,"Average temperature of the facilities resource, in �C.",
4.20.0,Performance,Memory,mem,number,"The total amount of memory capacity reported by the resource, in megabytes.",
4.20.0,Performance,Memory,mem_committed,number,"The committed amount of memory reported by the resource, in megabytes.",
4.20.0,Performance,Memory,mem_free,number,"The free amount of memory reported by the resource, in megabytes.",
4.20.0,Performance,Memory,mem_used,number,"The used amount of memory reported by the resource, in megabytes.",
4.20.0,Performance,Memory,swap,number,"The total swap space size, in megabytes, if applicable.",
4.20.0,Performance,Memory,swap_free,number,"The free swap space size, in megabytes, if applicable.",
4.20.0,Performance,Memory,swap_used,number,"The used swap space size, in megabytes, if applicable.",
4.20.0,Performance,Storage,array,number,"The array that the resource is a member of, if applicable.",
4.20.0,Performance,Storage,blocksize,number,"Block size used by the storage resource, in kilobytes.",
4.20.0,Performance,Storage,cluster,string,"The cluster that the resource is a member of, if applicable.",
4.20.0,Performance,Storage,fd_max,number,The maximum number of available file descriptors.,
4.20.0,Performance,Storage,fd_used,number,The current number of open file descriptors.,
4.20.0,Performance,Storage,latency,number,"The latency reported by the resource, in milliseconds.",
4.20.0,Performance,Storage,mount,string,The mount point of a storage resource.,
4.20.0,Performance,Storage,parent,string,"A generic indicator of hierarchy. For instance, a disk event might include the array ID here.",
4.20.0,Performance,Storage,read_blocks,number,Number of blocks read.,
4.20.0,Performance,Storage,read_latency,number,"The latency of read operations, in milliseconds.",
4.20.0,Performance,Storage,read_ops,number,Number of read operations.,
4.20.0,Performance,Storage,storage,number,"The total amount of storage capacity reported by the resource, in megabytes.",
4.20.0,Performance,Storage,storage_free,number,"The free amount of storage capacity reported by the resource, in megabytes.",
4.20.0,Performance,Storage,storage_free_percent,number,The percentage of storage capacity reported by the resource that is free.,
4.20.0,Performance,Storage,storage_used,number,"The used amount of storage capacity reported by the resource, in megabytes.",
4.20.0,Performance,Storage,storage_used_percent,number,The percentage of storage capacity reported by the resource that is used.,
4.20.0,Performance,Storage,write_blocks,number,The number of blocks written by the resource.,
4.20.0,Performance,Storage,write_latency,number,"The latency of write operations, in milliseconds.",
4.20.0,Performance,Storage,write_ops,number,The total number of write operations processed by the resource.,
4.20.0,Performance,Network,thruput,number,"The current throughput reported by the service, in bytes.",
4.20.0,Performance,Network,thruput_max,number,"The maximum possible throughput reported by the service, in bytes.",
4.20.0,Performance,OS,signature,string,"The event description signature, if available.",
4.20.0,Performance,OS,signature_id,string,The unique identifier or event code of the event signature.,
4.20.0,Performance,Timesync,action,string,The result of a time sync event.,"success, failure"
4.20.0,Performance,Uptime,uptime,number,"The uptime of the compute resource, in seconds.",
4.20.0,Splunk_Audit,View_Activity,app,string,The app name which contains the view.,
4.20.0,Splunk_Audit,View_Activity,spent,number,The amount of time spent loading the view (in milliseconds).,
4.20.0,Splunk_Audit,View_Activity,uri,string,The uniform resource identifier of the view activity.,
4.20.0,Splunk_Audit,View_Activity,user,string,The username of the user who accessed the view.,
4.20.0,Splunk_Audit,View_Activity,view,string,The name of the view.,
4.20.0,Splunk_Audit,Datamodel_Acceleration,access_count,number,The number of times the data model summary has been accessed since it was created.,
4.20.0,Splunk_Audit,Datamodel_Acceleration,access_time,time,The timestamp of the most recent access of the data model summary.,
4.20.0,Splunk_Audit,Datamodel_Acceleration,app,string,The application context in which the data model summary was accessed.,
4.20.0,Splunk_Audit,Datamodel_Acceleration,buckets,number,The number of index buckets spanned by the data model acceleration summary.,
4.20.0,Splunk_Audit,Datamodel_Acceleration,buckets_size,number,The total size of the bucket(s) spanned by the data model acceleration summary.,
4.20.0,Splunk_Audit,Datamodel_Acceleration,complete,number,The percentage of the data model summary that is currently complete.,0-100
4.20.0,Splunk_Audit,Datamodel_Acceleration,cron,string,The cron expression used to accelerate the data model.,
4.20.0,Splunk_Audit,Datamodel_Acceleration,datamodel,string,The name of the data model accelerated.,
4.20.0,Splunk_Audit,Datamodel_Acceleration,digest,string,A hash of the current data model constraints.,
4.20.0,Splunk_Audit,Datamodel_Acceleration,earliest,time,The earliest time that the data model summary was accessed.,
4.20.0,Splunk_Audit,Datamodel_Acceleration,is_inprogress,boolean,Indicates whether the data model acceleration is currently in progress.,"true, false, 1, 0"
4.20.0,Splunk_Audit,Datamodel_Acceleration,last_error,string,The text of the last error reported during the data model acceleration.,
4.20.0,Splunk_Audit,Datamodel_Acceleration,last_sid,string,The search id of the last acceleration attempt.,
4.20.0,Splunk_Audit,Datamodel_Acceleration,latest,time,The most recent acceleration timestamp of the data model.,
4.20.0,Splunk_Audit,Datamodel_Acceleration,mod_time,time,The timestamp of the most recent modification to the data model acceleration.,
4.20.0,Splunk_Audit,Datamodel_Acceleration,retention,number,"The length of time that data model accelerations are retained, in seconds.",
4.20.0,Splunk_Audit,Datamodel_Acceleration,size,number,"The amount of storage space the data model's acceleration summary takes up, in bytes.",
4.20.0,Splunk_Audit,Datamodel_Acceleration,summary_id,string,The unique id of the data model acceleration summary.,
4.20.0,Splunk_Audit,Search_Activity,host,string,The host on which the search occurred.,
4.20.0,Splunk_Audit,Search_Activity,info,string,"The action of the search (granted, completed, cancelled, failed).",
4.20.0,Splunk_Audit,Search_Activity,search,string,The search string.,
4.20.0,Splunk_Audit,Search_Activity,search_et,string,The earliest time of the search.,
4.20.0,Splunk_Audit,Search_Activity,search_lt,string,The latest time of the search.,
4.20.0,Splunk_Audit,Search_Activity,search_type,string,The type of search.,
4.20.0,Splunk_Audit,Search_Activity,source,string,The source associated with the search.,
4.20.0,Splunk_Audit,Search_Activity,sourcetype,string,The source types included in the search.,
4.20.0,Splunk_Audit,Search_Activity,user,string,The name of the user who ran the search.,
4.20.0,Splunk_Audit,Search_Activity,user_bunit,string,These fields are automatically provided by asset and identity correlation features of applications like Splunk Enterprise Security. Do not define extractions for these fields when writing add-ons.,
4.20.0,Splunk_Audit,Search_Activity,user_category,string,These fields are automatically provided by asset and identity correlation features of applications like Splunk Enterprise Security. Do not define extractions for these fields when writing add-ons.,
4.20.0,Splunk_Audit,Search_Activity,user_priority,string,These fields are automatically provided by asset and identity correlation features of applications like Splunk Enterprise Security. Do not define extractions for these fields when writing add-ons.,
4.20.0,Splunk_Audit,Scheduler_Activity,app,string,The app context in which the scheduled search was run.,
4.20.0,Splunk_Audit,Scheduler_Activity,host,string,The host on which the scheduled search was run.,
4.20.0,Splunk_Audit,Scheduler_Activity,savedsearch_name,string,The name of the saved search.,
4.20.0,Splunk_Audit,Scheduler_Activity,sid,string,The search id.,
4.20.0,Splunk_Audit,Scheduler_Activity,source,string,The source associated with the scheduled search.,
4.20.0,Splunk_Audit,Scheduler_Activity,sourcetype,string,The source type associated with the scheduled search.,
4.20.0,Splunk_Audit,Scheduler_Activity,splunk_server,string,The Splunk Server on which the scheduled search runs.,
4.20.0,Splunk_Audit,Scheduler_Activity,status,string,The status of the scheduled search.,
4.20.0,Splunk_Audit,Scheduler_Activity,user,string,The user who scheduled the search.,
4.20.0,Splunk_Audit,Web_Service_Errors,host,string,The host on which the web service error occurred.,
4.20.0,Splunk_Audit,Web_Service_Errors,source,string,The source where the web service error occurred.,
4.20.0,Splunk_Audit,Web_Service_Errors,sourcetype,string,The source type associated with the web service error.,
4.20.0,Splunk_Audit,Web_Service_Errors,event_id,string,The unique event_id for the web service error event.,
4.20.0,Splunk_Audit,Modular_Actions,action_mode,string,"Specifies whether the action was executed as an ad hoc action or from a saved search, based on whether a search_name exists.","saved, adhoc"
4.20.0,Splunk_Audit,Modular_Actions,action_status,string,"The status of the action. For example, ""success"", ""failure"", or ""pending"".",
4.20.0,Splunk_Audit,Modular_Actions,app,string,The app ID of the app or add-on that owns the action.,
4.20.0,Splunk_Audit,Modular_Actions,duration,number,"How long the action took to complete, in milliseconds.",
4.20.0,Splunk_Audit,Modular_Actions,component,string,The component of the modular action script involved in the event. Often used in conjunction with duration.,
4.20.0,Splunk_Audit,Modular_Actions,orig_rid,string,"The rid value of a source action result, automatically added to an event if it is the product of a previously executed action.",
4.20.0,Splunk_Audit,Modular_Actions,orig_sid,string,"The original sid value of a source action, automatically added to an event if it is the product of a previously executed action.",
4.20.0,Splunk_Audit,Modular_Actions,rid,string,"The id associated with the result of a specific sid. By default, this is the row number of the search, starting with 0.",
4.20.0,Splunk_Audit,Modular_Actions,search_name,string,The name of the correlation search that triggered the action. Blank for ad hoc actions.,
4.20.0,Splunk_Audit,Modular_Actions,action_name,string,The name of the action.,
4.20.0,Splunk_Audit,Modular_Actions,signature,string,The logging string associated with alert action introspection events.,
4.20.0,Splunk_Audit,Modular_Actions,sid,string,"The search id, automatically assigned by splunkd.",
4.20.0,Splunk_Audit,Modular_Actions,user,string,The user who triggered an ad hoc alert. Not relevant for actions triggered by searches.,
4.20.0,Ticket_Management,All_Ticket_Management,affect_dest,string,Destinations affected by the service request.,
4.20.0,Ticket_Management,All_Ticket_Management,comments,string,Comments about the service request.,
4.20.0,Ticket_Management,All_Ticket_Management,description,string,The description of the service request.,
4.20.0,Ticket_Management,All_Ticket_Management,dest,string,"The destination of the service request. You can alias this from more specific fields, such as dest_host, dest_ip, or dest_name.",
4.20.0,Ticket_Management,All_Ticket_Management,dest_bunit,string,"The business unit associated with the destination user or entity of the triggering events, if applicable. This field is automatically provided by asset and identity correlation features of applications like Splunk Enterprise Security. Do not define extractions for this field when writing add-ons.",
4.20.0,Ticket_Management,All_Ticket_Management,dest_category,string,The category of the destination. This field is automatically provided by asset and identity correlation features of applications like Splunk Enterprise Security. Do not define extractions for this field when writing add-ons.,
4.20.0,Ticket_Management,All_Ticket_Management,dest_priority,string,The priority of the destination. This field is automatically provided by asset and identity correlation features of applications like Splunk Enterprise Security. Do not define extractions for this field when writing add-ons.,
4.20.0,Ticket_Management,All_Ticket_Management,priority,string,The relative priority of the service request.,
4.20.0,Ticket_Management,All_Ticket_Management,severity,string,The relative severity of the service request.,
4.20.0,Ticket_Management,All_Ticket_Management,severity_id,string,The numeric or vendor specific severity indicator corresponding to the event severity.,
4.20.0,Ticket_Management,All_Ticket_Management,splunk_id,string,"The unique identifier of the service request as it pertains to Splunk. For example, 14DA67E8-6084-4FA8-9568-48D05969C522@@_internal@@ 0533eff241db0d892509be46cd3126e30e0f6046.",
4.20.0,Ticket_Management,All_Ticket_Management,splunk_realm,string,"The Splunk application or use case associated with the unique identifier (splunk_id). For example, es_notable.",
4.20.0,Ticket_Management,All_Ticket_Management,src_user,string,"The user or entity creating or triggering the ticket, if applicable.",
4.20.0,Ticket_Management,All_Ticket_Management,src_user_bunit,string,"The business unit associated with the source user or entity within the triggering events, if applicable. This field is automatically provided by asset and identity correlation features of applications like Splunk Enterprise Security. Do not define extractions for this field when writing add-ons.",
4.20.0,Ticket_Management,All_Ticket_Management,src_user_category,string,The category associated with the user or entity that triggered the service request. This field is automatically provided by asset and identity correlation features of applications like Splunk Enterprise Security. Do not define extractions for this field when writing add-ons.,
4.20.0,Ticket_Management,All_Ticket_Management,src_user_priority,string,The priority associated with the user or entity that triggered the service request. This field is automatically provided by asset and identity correlation features of applications like Splunk Enterprise Security. Do not define extractions for this field when writing add-ons.,
4.20.0,Ticket_Management,All_Ticket_Management,status,string,The relative status of the service request.,
4.20.0,Ticket_Management,All_Ticket_Management,tag,string,This automatically generated field is used to access tags from within data models. Do not define extractions for this field when writing add-ons.,
4.20.0,Ticket_Management,All_Ticket_Management,ticket_id,string,"An identification name, code, or number for the service request.",
4.20.0,Ticket_Management,All_Ticket_Management,time_submitted,time,The time that the src_user submitted the service request.,
4.20.0,Ticket_Management,All_Ticket_Management,user,string,"The name of the user or entity that is assigned to the ticket, if applicable.",
4.20.0,Ticket_Management,All_Ticket_Management,user_bunit,string,"The business unit associated with the user or entity that is carrying out the service request, if applicable. This field is automatically provided by asset and identity correlation features of applications like Splunk Enterprise Security. Do not define extractions for this field when writing add-ons.",
4.20.0,Ticket_Management,All_Ticket_Management,user_category,string,"The category associated with the user or entity that is assigned to carry out the service request, if applicable. This field is automatically provided by asset and identity correlation features of applications like Splunk Enterprise Security. Do not define extractions for this field when writing add-ons.",
4.20.0,Ticket_Management,All_Ticket_Management,user_priority,string,"The priority of the user or entity that is assigned to carry out the service request, if applicable. This field is automatically provided by asset and identity correlation features of applications like Splunk Enterprise Security. Do not define extractions for this field when writing add-ons.",
4.20.0,Ticket_Management,Change,change,string,Designation for a request for change (RFC) that is raised to modify an IT service to resolve an incident or problem.,
4.20.0,Ticket_Management,Incident,incident,string,"The incident that triggered the service request. Can be a rare occurrence, or something that happens more frequently. An incident that occurs on a frequent basis can also be classified as a problem.",
4.20.0,Ticket_Management,Problem,problem,string,"When multiple occurrences of related incidents are observed, they are collectively designated with a single problem value. Problem management differs from the process of managing an isolated incident. Often problems are managed by a specific set of staff and through a problem management process.",
4.20.0,Updates,Updates,dest,string,"The system that is affected by the patch change. You can alias this from more specific fields, such as dest_host, dest_ip, or dest_name.",
4.20.0,Updates,Updates,dest_bunit,string,These fields are automatically provided by asset and identity correlation features of applications like Splunk Enterprise Security. Do not define extractions for these fields when writing add-ons.,
4.20.0,Updates,Updates,dest_category,string,These fields are automatically provided by asset and identity correlation features of applications like Splunk Enterprise Security. Do not define extractions for these fields when writing add-ons.,
4.20.0,Updates,Updates,dest_priority,string,These fields are automatically provided by asset and identity correlation features of applications like Splunk Enterprise Security. Do not define extractions for these fields when writing add-ons.,
4.20.0,Updates,Updates,dest_should_update,boolean,These fields are automatically provided by asset and identity correlation features of applications like Splunk Enterprise Security. Do not define extractions for these fields when writing add-ons.,
4.20.0,Updates,Updates,dvc,string,"The device that detected the patch event, such as a patching or configuration management server. You can alias this from more specific fields, such as dvc_host, dvc_ip, or dvc_name.",
4.20.0,Updates,Updates,file_hash,string,The checksum of the patch package that was installed or attempted.,
4.20.0,Updates,Updates,file_name,string,The name of the patch package that was installed or attempted.,
4.20.0,Updates,Updates,severity,string,The severity associated with the patch event.,"critical, high, medium, low, informational"
4.20.0,Updates,Updates,severity_id,string,The numeric or vendor specific severity indicator corresponding to the event severity.,
4.20.0,Updates,Updates,signature,string,"The name of the patch requirement detected on the client (the dest), such as MS08-067 or RHBA-2013:0739. Note: This is a string value. Use signature_id for numeric indicators.",
4.20.0,Updates,Updates,signature_id,int,The ID of the patch requirement detected on the client (the src). Note: Use signature for human-readable signature names.,
4.20.0,Updates,Updates,status,string,Indicates the status of a given patch requirement.,"available, installed, invalid, ""restart required"""
4.20.0,Updates,Updates,tag,string,This automatically generated field is used to access tags from within datamodels. Do not define extractions for this field when writing add-ons.,
4.20.0,Updates,Updates,vendor_product,string,"The vendor and product of the patch monitoring product, such as Lumension Patch Manager. This field can be automatically populated by vendor and product fields in your data.",
4.20.0,Vulnerabilities,Vulnerabilities,bugtraq,string,Corresponds to an identifier in the vulnerability database provided by the Security Focus website (searchable at http://www.securityfocus.com/).,
4.20.0,Vulnerabilities,Vulnerabilities,category,string,"The category of the discovered vulnerability, such as DoS. Note: This field is a string. Use category_id for numeric values. The category_id field is optional and thus is not included in the data model.",
4.20.0,Vulnerabilities,Vulnerabilities,cert,string,"Corresponds to an identifier in the vulnerability database provided by the US Computer Emergency Readiness Team (US-CERT, searchable at http://www.kb.cert.org/vuls/).",
4.20.0,Vulnerabilities,Vulnerabilities,cve,string,Corresponds to an identifier provided in the Common Vulnerabilities and Exposures index (searchable at http://cve.mitre.org).,
4.20.0,Vulnerabilities,Vulnerabilities,cvss,number,Numeric indicator of the common vulnerability scoring system.,
4.20.0,Vulnerabilities,Vulnerabilities,dest,string,"The host with the discovered vulnerability. You can alias this from more specific fields, such as dest_host, dest_ip, or dest_name.",
4.20.0,Vulnerabilities,Vulnerabilities,dest_bunit,string,These fields are automatically provided by asset and identity correlation features of applications like Splunk Enterprise Security. Do not define extractions for these fields when writing add-ons.,
4.20.0,Vulnerabilities,Vulnerabilities,dest_category,string,These fields are automatically provided by asset and identity correlation features of applications like Splunk Enterprise Security. Do not define extractions for these fields when writing add-ons.,
